month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
2011-08,Guam,0,NA,15,20,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2011-08,Hawaii,1186,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1186
2011-08,Idaho,1805,NA,2068,3527,46,122,0,2,0,0,310,719,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8600
2011-08,Illinois,44880,NA,9947,10717,0,514,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66058
2011-08,Indiana,7165,NA,9898,9924,338,331,0,0,2,0,1,568,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28228
2011-08,Iowa,7350,NA,69,2629,11,2,0,0,1,0,1,130,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10193
2011-08,Kansas,1478,NA,4080,5373,126,320,3,1,3,0,422,467,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12273
2011-08,Kentucky,171241,NA,6336,7407,91,561,0,17,17,0,1673,2326,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189671
2011-08,Louisiana,0,NA,7465,10194,163,434,3,16,9,0,934,1185,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20405
2011-08,Maine,0,NA,2089,3125,51,141,0,13,26,0,60,142,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5647
2011-08,Mariana Islands,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2011-08,Maryland,0,NA,3647,3950,19,11,0,4,1,0,87,166,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7885
2011-08,Massachusetts,7178,NA,3484,2114,94,122,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12992
2011-08,Michigan,14639,NA,986,10367,89,27,0,0,3,0,0,334,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26445
2011-08,Minnesota,9400,NA,5288,10716,154,220,0,0,5,0,151,608,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26543
2011-08,Mississippi,484,NA,4273,6099,106,256,0,39,41,0,954,1453,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13706
2011-08,Missouri,2652,NA,12579,11701,284,625,0,2,12,0,805,1458,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30121
2011-08,Montana,594,NA,2425,3871,34,207,6,1,5,0,456,1183,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8782
2011-08,Nebraska,2317,NA,85,2189,10,6,2,0,0,0,2,102,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4713
2011-08,Nevada,1106,NA,4140,3276,0,282,1,0,0,0,280,189,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9274
2011-08,New Hampshire,2132,NA,2589,2260,12,8,21,0,0,0,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7031
2011-08,New Jersey,0,NA,2426,2047,0,80,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4554
2011-08,New Mexico,552,NA,3758,3518,103,178,0,2,3,0,447,626,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9187
2011-08,New York,3667,NA,4973,11860,237,79,28,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20848
2011-08,North Carolina,13217,NA,245,10475,215,174,0,12,18,0,1517,2426,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28308
2011-08,North Dakota,295,NA,1346,2869,26,64,0,1,0,0,44,148,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4793
2011-08,Ohio,0,NA,17325,13410,345,743,1,0,3,0,875,954,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33656
2011-08,Oklahoma,0,NA,8132,8191,291,664,0,9,6,0,1412,1901,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20606
2011-08,Oregon,13,NA,6591,7234,0,434,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14272
2011-08,Pennsylvania,264,NA,6,54551,0,132,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54953
2011-08,Puerto Rico,0,NA,794,173,1,23,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,991
2011-08,Rhode Island,0,NA,686,576,7,98,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1367
2011-08,South Carolina,5400,NA,5638,5374,108,214,2,5,8,0,836,1002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18589
2011-08,South Dakota,0,NA,1595,3239,32,115,0,2,2,0,84,268,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5338
2011-08,Tennessee,4620,NA,13887,12061,0,647,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31215
2011-08,Texas,10783,NA,30112,35200,865,1708,0,46,46,0,4849,5265,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88889
2011-08,Utah,115545,NA,2198,3042,0,126,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120911
2011-08,Vermont,0,NA,833,1087,16,37,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973
2011-08,Virgin Islands,69,NA,18,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
2011-08,Virginia,0,NA,12084,10470,0,533,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23087
2011-08,Washington,8169,NA,10265,8597,422,413,19,2,1,0,1067,1300,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30258
2011-08,West Virginia,197,NA,4306,5530,89,308,5,4,2,0,874,1954,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13269
2011-08,Wisconsin,66,NA,8254,10196,124,14,0,0,0,0,24,339,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19017
2011-08,Wyoming,360,NA,1361,1840,26,85,4,1,9,0,144,280,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4110
2011-07,Alabama,348,NA,8988,8152,161,451,0,13,12,0,1688,1580,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21394
2011-07,Alaska,0,NA,2146,2457,61,132,0,9,8,0,194,221,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5228
2011-07,Arizona,2864,NA,7367,4997,244,319,0,11,5,1,992,592,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17393
2011-07,Arkansas,2161,NA,3504,3806,46,244,0,11,33,0,831,1805,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12443
2011-07,California,19266,NA,21925,21196,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62387
2011-07,Colorado,0,NA,10070,8781,0,3260,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22111
2011-07,Connecticut,7549,NA,3390,2501,76,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13519
